id,age,in_out_ratio,favorites_ratio,status_ratio,account_rep,avg_tpd,hashtags_ratio,user_mentions_ratio,screen_name_binary,description_binary,id,bot
16425880,345970972.93825096,4.533333333333333,0.003995710935688039,17.122370555223686,0.8192771084337349,2.7472527472527477,0.971,0.574,False,False,16425880,0
3230352381,137521168.522511,0.2676724137931035,10.362006193735482,30.287491334966354,0.2111526691601496,166.66666666666666,0.674,1.1059999999999999,False,False,3230352381,0
1220276724,206326694.9691341,0.9347116430903156,6.351232448113593,2.927504848998624,0.4831271091113611,5.434782608695652,0.42,1.207,False,False,1220276724,0
80533338,313270237.11365294,1.114577631819011,7.346766233541103,8.599450828208258,0.5270923209663503,20.83333333333333,0.209,1.281,False,False,80533338,0
303030329,262133906.27802992,0.5290581162324649,0.7505049720326419,0.3230104842301225,0.34600262123197906,1.75,0.3755102040816327,1.2561224489795921,False,False,303030329,0
1441694053,199194559.1621749,0.5565123789020452,0.0,9.329025892153338,0.3575380359612725,10.638297872340424,0.001,0.0,False,False,1441694053,1
359575604,254217990.69945,0.302785265049416,0.5424258118813711,5.673379747954716,0.2324137931034483,11.627906976744184,2.6060000000000003,1.444,False,False,359575604,1
486386296,239487497.49190596,1.4803240740740742,0.0010823111966784837,66.50152916871274,0.5968268782081194,8.771929824561402,0.0,0.0,False,False,486386296,1
232394899,274414525.24590707,0.4562043795620438,1.4955476559859004,14.009660736999711,0.3132832080200501,41.66666666666666,0.07200000000000001,1.499,False,False,232394899,0
31242472,328430445.41704607,1.0495049504950495,4.836004768020709,2.3244812125458845,0.5120772946859904,7.575757575757576,0.079,0.637,False,False,31242472,0
18627747,337028230.88011414,2.157303370786517,0.01384335071224233,16.287983904685714,0.6832740213523132,14.705882352941178,0.023,1.412,False,False,18627747,0
164100977,289624114.45218205,1.5948275862068966,6.028105785674318,5.043359054417284,0.6146179401993356,2.3255813953488373,0.021,0.73,False,False,164100977,0
1039489236,211563353.087204,0.3986013986013986,0.4880240291778811,2.50995454671737,0.285,11.494252873563216,0.633,1.199,False,False,1039489236,0
3263350812,132421171.48852299,163.625,2.380187370773392,14.763947320685391,0.993925588458618,12.5,0.49700000000000005,0.866,False,False,3263350812,0
2803245280,155795960.830755,2.600189933523267,270.0668937476978,407.851292557108,0.7222368768135057,200.0,0.731,1.472,False,False,2803245280,0
163268666,289802366.70718414,0.8014598540145985,3.321513246896952,9.97318563281544,0.44489465153970825,4.694835680751174,0.332,0.956,False,False,163268666,0
335658408,257484923.3244269,0.5663010967098704,1.083167108967353,3.8078625627514,0.3615531508593253,2.793296089385475,0.035,0.505,False,False,335658408,0
1855470302,189244280.57249093,0.9457364341085271,8.669937051923258,17.35585345070367,0.4860557768924303,6.493506493506493,0.7809999999999999,1.548,False,False,1855470302,0
522477612,236597356.75362703,1.0114821548177209,0.5799016602830102,130.3664944664567,0.5028541527923128,200.0,0.006999999999999999,0.042,False,False,522477612,0
483296420,239784498.17683792,1.3366336633663367,5.678338718109519,8.220421315752938,0.5720338983050848,6.451612903225807,0.073,0.777,False,False,483296420,0
33460001,327963335.42749685,4.982708933717579,0.19178729207035147,3.1568504407678866,0.8328516377649325,2.4937655860349133,0.225,0.899,False,False,33460001,0
366670590,253198730.069068,1.4094488188976375,0.021156504215241376,22.755185219247927,0.5849673202614379,3.125,0.002,0.004,False,False,366670590,1
2202282560,183350209.2966051,1.1876019575856445,0.8755441328147553,0.7761147399062981,0.5428784489187174,2.7548209366391183,0.055999999999999994,0.914,False,False,2202282560,0
977179363,214030484.00841904,0.9099185740847598,0.09002082151644394,18.340834102144008,0.4764174695357346,7.092198581560282,0.611,1.551,False,False,977179363,0
36486818,327138406.72353506,1.1385985288424312,1.152304933485147,3.3119192908328534,0.532404055032585,2.0242914979757085,0.14300000000000002,0.9079999999999999,False,False,36486818,0
340192941,256854200.681994,3.8154981549815496,2.0646857189483248,2.9039478350734584,0.7923371647509578,6.711409395973154,0.248,1.746,False,False,340192941,0
3118323638,140441590.46866012,142.28671328671328,78.4419940221224,63.94844127035244,0.9930209858467544,14.285714285714285,0.044000000000000004,0.975,False,False,3118323638,0
2856180572,154839915.15834403,0.5,0.0,0.04073368287208156,0.3333333333333333,1.5208333333333333,0.4520547945205479,0.4931506849315068,False,False,2856180572,1
19349293,335530377.80924016,0.5982905982905983,2.5150295049581675,36.29398470419104,0.37433155080213903,37.03703703703704,0.075,1.371,False,False,19349293,0
16143614,347557648.31200784,1.1337365591397848,1.7222443612078022,5.075748465233964,0.5313385826771654,4.405286343612334,0.40700000000000003,1.112,False,False,16143614,0
256278877,269752576.0310199,1.4484569927774131,0.5018999336059393,30.139939790843968,0.5915795119334942,47.61904761904761,0.02,0.978,False,False,256278877,0
2875846994,153990479.67639995,0.8313253012048193,0.1902039662552517,0.8999621294201291,0.4539473684210527,3.5087719298245608,0.799,1.4240000000000002,False,False,2875846994,0
2391400550,173270138.7032709,1.0,0.3385788251746378,0.4163671855976768,1.0,7.980392156862745,1.011056511056511,1.5393120393120394,False,False,2391400550,0
40626279,325633193.7434462,1.1699132427565886,1.0660927898938652,31.311766109548262,0.539152082076041,2.9325513196480935,0.86,0.986,False,False,40626279,0
365119419,253437867.36852196,2.346368715083799,12.452832060060144,4.381059592746191,0.7011686143572621,5.847953216374268,0.18,1.635,False,False,365119419,0
284781916,264923412.22583508,1.957692307692308,6.231077827854656,9.921913574626933,0.6618985695708712,2.4213075060532687,0.008,0.611,False,False,284781916,0
1454928205,198759405.251014,1.0217391304347827,44.911963731861995,143.68585558974095,0.5053763440860215,125.0,0.539,1.776,False,False,1454928205,0
1608447355,193847480.157655,0.3416370106761566,2.7937180280061233,4.754847466938308,0.2546419098143236,5.649717514124294,0.853,1.242,False,False,1608447355,0
3241328908,137134439.07879305,0.7922794117647058,0.0,24.59985998164693,0.4420512820512821,100.0,1.345,0.0,False,False,3241328908,1
30995734,328513801.711936,10.796812749003985,0.011309113896096666,0.6985350350705289,0.9152313407632556,1.2285012285012284,0.24600000000000002,0.048,False,False,30995734,0
3241234947,137134780.572788,0.8809582309582309,0.0,26.539052928795662,0.4683560838612762,100.0,2.862,0.0,False,False,3241234947,1
512417432,237456734.01734304,1.1054714710911278,0.041479556436923866,32.32312628135203,0.5250469960147379,25.0,1.505,1.375,False,False,512417432,0
1320983960,203336927.968858,1.6735751295336787,0.9105832464841672,17.324451761853695,0.625968992248062,40.0,0.14800000000000002,1.222,False,False,1320983960,0
2327835704,176623621.84492993,0.3372093023255814,0.8956808740956138,1.9469196498637595,0.25217391304347825,2.3094688221709005,0.418,0.45,False,False,2327835704,0
66492913,317636030.61945385,3.182758620689655,0.2875139820312524,1.2289386668090807,0.7609233305853257,1.858736059479554,0.499,0.86,False,False,66492913,0
3159083169,139347279.49845695,0.5934202358783365,0.09920538133041254,1.097459530967689,0.3724191663420335,2.7472527472527477,0.07400000000000001,0.792,False,False,3159083169,1
14086349,363408317.725162,0.31425115904051604,1.8996152986296984,97.41745544408265,0.2391104294478528,16.949152542372882,0.29100000000000004,0.243,False,False,14086349,0
125570941,298852985.9235549,2.9036531513448414,26.28401377930112,122.66335665582749,0.7438296997120527,111.11111111111113,0.632,1.011,False,False,125570941,0
387717026,250008212.16231295,1.390625,0.17763256501017627,9.10695204892639,0.5816993464052288,2.525252525252525,0.162,0.08199999999999999,False,False,387717026,0
2479491865,168816699.48146698,2.273927392739274,0.03889662586799282,6.276175302884157,0.6945564516129032,3.7593984962406015,0.578,0.988,False,False,2479491865,1
48495906,322820855.45569617,0.7558620689655172,3.7469698117629986,47.531917906418684,0.4304791830322074,50.0,0.374,1.29,False,False,48495906,0
494026634,238780652.12651896,351.0,0.0,322.96498109544825,0.9971590909090908,500.0,3.813,0.0,False,False,494026634,1
494747181,238716830.4304669,0.6409036860879905,0.4915078664056578,1.7322213907345203,0.3905797101449275,2.3696682464454977,0.733,1.358,False,False,494747181,0
111247911,302906969.6449921,0.9289866060146575,33.087671808101284,172.83880942508236,0.4815930826673654,125.0,0.152,1.073,False,False,111247911,0
12896172,366433534.812716,1.7393078221722005,302.4510779469031,279.6189493201493,0.6349442761029223,11.111111111111109,0.382,1.258,False,False,12896172,0
21443029,333007982.46084404,4.533354212339493,0.21145439061143134,19.518926699495207,0.8192777903554449,25.0,0.081,1.136,False,False,21443029,0
87670274,310755633.86282486,0.7379182156133829,0.0,2.076342726210468,0.42459893048128333,2.0,0.992,1.3840000000000001,False,False,87670274,0
2158613570,185308714.25409007,3.8194626474442983,9.095585206472817,53.256357855184774,0.7925079883064791,45.45454545454545,0.253,0.96,False,False,2158613570,0
474363360,240647292.03022692,0.6929392446633826,0.8853721070471797,3.4129550890472387,0.4093113482056256,6.097560975609755,0.45899999999999996,1.8419999999999999,False,False,474363360,0
1884511734,188553352.90976092,1.3804347826086956,0.0,17.94274537042646,0.5799086757990868,18.51851851851852,0.68,1.288,False,False,1884511734,0
2288213054,178643064.17796493,0.4297752808988764,18.138658866553897,54.697458560528105,0.3005893909626719,10.526315789473683,0.061,0.233,False,False,2288213054,0
163986899,289651466.42661315,1.1858864027538727,2.193919498629588,8.561207821912689,0.5425196850393701,9.345794392523365,0.392,1.406,False,False,163986899,0
2788002588,158428930.04575205,0.24864864864864866,2.445371561167012,3.8207567255878865,0.19913419913419916,6.896551724137932,0.17300000000000001,0.955,False,False,2788002588,0
141253101,294935758.81839705,0.5237209302325582,0.8741483265131914,2.4997009618421795,0.3437118437118437,3.355704697986577,0.08,0.815,False,False,141253101,0
552779620,233852151.13652703,0.3492822966507177,2.262598814800271,12.327542791415064,0.25886524822695034,14.285714285714285,1.156,1.107,False,False,552779620,0
2403126061,172692334.12712792,1.0,0.0,55.711211783827956,1.0,142.85714285714286,5.834,0.0,False,False,2403126061,1
64746727,318177178.7761121,1.4519972918077184,39.33111245796092,62.99967608332106,0.5921692069803401,20.40816326530612,0.531,1.002,False,False,64746727,0
944728574514352130,54103362.15129209,1.0,0.0,8.352013295151723,1.0,10.0,0.001,0.001,False,False,944728574514352130,1
2537372586,166643149.92286107,1.0,0.004147785254419132,4.317844449850317,1.0,43.47826086956522,0.469,1.04,False,False,2537372586,1
2588718286,166057772.9306209,0.1956315289648623,4.3299436534079465,39.924765236794684,0.1636219221604448,10.526315789473683,0.32799999999999996,0.741,False,False,2588718286,0
1662872534,191946652.38737893,0.73568281938326,0.03826063079849206,28.238146029560014,0.42385786802030456,22.222222222222218,0.045,0.975,False,False,1662872534,0
3020138827,144233695.97184396,0.3297340531893621,15.83889523600616,92.24849096703,0.2479699248120301,47.61904761904761,0.555,1.5330000000000001,False,False,3020138827,0
3293123606,130341012.69651508,0.4019728729963009,15.5126368759145,29.856622405267288,0.2867194371152155,14.92537313432836,0.027999999999999997,0.001,False,False,3293123606,0
2049211,393498302.1913581,5.178605539637059,0.8574166600493397,4.43024224066979,0.8381511825629927,3.125,0.122,0.7979999999999999,False,False,2049211,0
2314454575,177316556.9669571,1.319915254237288,0.0613952818970463,36.69098989561577,0.5689497716894977,2.638522427440633,1.052,2.053,False,False,2314454575,0
160150650,290551750.5348761,5.882262996941897,1.4942604861294266,3.2273052847686916,0.8546989557876028,2.386634844868735,0.183,0.743,False,False,160150650,0
256009120,269798437.628773,1.6053130929791268,0.0983133936323849,1.629376373946496,0.6161689730517116,2.1321961620469083,0.37799999999999995,0.905,False,False,256009120,0
2281776226,178461939.72577095,1.431372549019608,0.0,22.360344206343694,0.5887096774193549,58.82352941176471,0.001,0.0,False,False,2281776226,1
19819827,334762176.15310603,0.6308523409363745,16.650913385897713,118.44692986421819,0.3868237026131763,200.0,0.49200000000000005,1.242,False,False,19819827,0
318417786,259953488.06718305,7.468181818181818,0.061820289927584,19.973271521012002,0.8819108964036501,32.25806451612903,0.7020000000000001,1.51,False,False,318417786,0
242385901,272290411.6890111,7.012322858903265,2.704101093508006,5.896222309266107,0.8751922485389111,4.739336492890995,0.828,1.335,False,False,242385901,0
295268909,263306614.407212,83.55555555555556,0.0,57.08556936117856,0.988173455978975,90.9090909090909,0.125,0.0,False,False,295268909,0
386425059,250208641.05840108,1.563109954456734,6.8216349074915,31.390570552544407,0.6098489656047722,25.64102564102564,1.069,1.08,False,False,386425059,0
427253416,245276723.82758403,2.299177921315326,0.04403189928283535,64.9255638753321,0.6968941888404379,12.345679012345679,5.104,0.5529999999999999,False,False,427253416,1
791998387,221838190.11769894,6.041666666666668,0.0003894730657248846,131.4802648927352,0.8579881656804734,166.66666666666666,1.0,0.0,False,False,791998387,0
773798108,222538518.51762292,1.0644356955380578,81.65696851514252,41.72455924417727,0.5156061280274618,100.0,0.091,1.2770000000000001,False,False,773798108,0
1914334561,187806057.31867504,0.1750465549348231,0.0,37.659155945108665,0.14896988906497624,13.698630136986301,0.003,0.02,False,False,1914334561,1
3461207542,127477722.55001712,12.25,0.002711061925854539,40.32162402323456,0.9245283018867924,47.61904761904761,0.0,0.009000000000000001,False,False,3461207542,1
103921167,304948895.2735022,0.5443577004968062,0.0,174.61787999671765,0.3524816176470588,3.125,0.001,0.0,False,False,103921167,1
30823468,328579137.45468086,3.931677018633541,0.0036813049342392695,89.89720354377053,0.7972292191435768,3.125,0.115,0.0,False,False,30823468,0
59035104,319947964.4382639,0.6154838709677419,0.05211847504414297,0.26329281434217305,0.3809904153354632,2.0249480249480247,1.0595482546201231,0.9917864476386036,False,False,59035104,0
93866285,308504620.8705189,5.02810650887574,5.484147353209639,32.84887199227174,0.8341104294478527,16.666666666666668,0.179,0.733,False,False,93866285,0
798344527,221589991.198334,1.130242825607064,2.233010603611235,6.8893075528561045,0.5305699481865285,4.11522633744856,0.429,0.7559999999999999,False,False,798344527,0
247738191,271269708.7547829,1.4447852760736195,1.8826665252981196,2.996787233383523,0.5909661229611042,6.1349693251533735,0.251,1.1840000000000002,False,False,247738191,0
235939763,273604952.222316,2.8796992481203008,5.6484240780271575,24.28313941701417,0.7422480620155039,22.222222222222218,0.638,1.099,False,False,235939763,0
896997523,217292906.65704396,0.1508502468458585,19.345006998477352,25.56219291947118,0.13107721639656816,142.85714285714286,0.051,1.035,False,False,896997523,0
219877344,277437330.514045,0.8437677321732552,0.0,111.91187264695871,0.4576323348379155,100.0,0.001,0.0,False,False,219877344,1
2165299370,185022384.197582,1.011260053619303,0.2764465511663666,1.0114581584904565,0.5027992535323914,7.352941176470589,1.7719999999999998,0.871,False,False,2165299370,0
374775473,251972515.67555308,20.03076923076923,20.230434999362004,166.35014294166825,0.9524506217995612,125.0,0.06,1.556,False,False,374775473,0
2242071757,181342806.864609,0.8724324324324324,24.0514552267648,20.391399382942232,0.4659353348729792,19.607843137254907,0.171,1.4069999999999998,False,False,2242071757,0
36524173,327136951.23447484,1.556818181818182,14.876763941324905,22.418412754429088,0.6088888888888889,13.333333333333336,0.233,0.691,False,False,36524173,0
3343213966,133091151.45223092,0.4595972470048432,3.658773665165683,28.81836063591821,0.31487949703108625,7.092198581560282,0.765,0.8759999999999999,False,False,3343213966,0
421219348,245940854.14203808,1.153482880755608,0.20024326650324564,2.603865072494836,0.5356359649122807,3.2154340836012865,0.747,1.3230000000000002,False,False,421219348,0
2250803445,179831876.39558408,1.5773381294964028,0.4006942564592482,1.079087889697208,0.6120027913468249,2.314814814814815,0.8590000000000001,1.23,False,False,2250803445,0
188143601,284278264.5472219,1.081237590999338,15.465961870150885,126.45210163096621,0.5195166547420303,333.3333333333333,0.596,1.7480000000000002,False,False,188143601,0
352220090,255217569.4082749,1.4610726643598615,43.555195771876924,93.9724896511078,0.5936731107205624,166.66666666666666,0.17600000000000002,1.672,False,False,352220090,0
23164191,331782392.38123614,0.2795311091073039,4.708242618870045,1.109093214257053,0.21846370683579985,1.7953321364452424,0.369,0.981,False,False,23164191,0
69605961,316715337.17871,0.19359364040215105,6.869381253779867,7.8907451159835835,0.1621939275220372,12.987012987012987,0.19699999999999998,1.0190000000000001,False,False,69605961,0
53702434,321461934.6324351,0.3239795918367347,1.8771043628850104,12.98061745559772,0.24470134874759156,15.873015873015873,0.039,0.9209999999999999,False,False,53702434,0
257486076,269538079.72190905,8.857777777777779,20.00702834109293,12.275080402047786,0.8985572587917042,12.048192771084338,0.24,1.094,False,False,257486076,0
2344193034,175766142.955714,17.22222222222222,0.0,69.37860383653353,0.945121951219512,43.47826086956522,0.0,0.0,False,False,2344193034,1
1913284776,187837534.213192,1.91500904159132,13.041585166996699,131.0694718344047,0.6569478908188585,47.61904761904761,0.19,1.1079999999999999,False,False,1913284776,0
469587557,241095869.4366269,0.19738276990185388,1.2112691962844344,1.6868177831097138,0.16484517304189436,2.6178010471204187,0.75,0.62,False,False,469587557,0
29280582,329138456.4987259,1.0,11.4055149918786,16.568171516661135,1.0,52.631578947368425,0.41200000000000003,1.065,False,False,29280582,0
2677984652,161952602.29018092,0.7967032967032966,3.5802475032854395,10.332623102910505,0.4434250764525994,8.620689655172415,0.382,1.113,False,False,2677984652,0
2585808948,164568291.73612404,0.46533203125,14.68820496645772,155.1462321851123,0.3175608130623125,125.0,0.34,1.177,False,False,2585808948,0
369760961,252753368.93529296,0.919845404133759,1.2982901133318168,679.3185084862574,0.4791247264770241,16.129032258064516,0.237,0.037000000000000005,False,False,369760961,0
285505398,264812913.00019097,0.6643356643356644,17.277526039663712,11.740104229727493,0.39915966386554624,25.0,0.35200000000000004,1.122,False,False,285505398,0
358506497,254383390.84765908,0.9102470930232558,139.64836258226526,163.97100715187608,0.4765075137911357,125.0,0.098,1.2309999999999999,False,False,358506497,0
2280599455,179082529.79703808,1.268170426065163,0.5051347001995288,3.7723478709265663,0.5591160220994476,4.807692307692308,0.36,1.41,False,False,2280599455,0
190843347,283678743.99749714,0.2489006156552331,0.7955365171878763,5.549872287977596,0.19929577464788734,15.384615384615385,0.384,1.016,False,False,190843347,0
190843347,283678842.4093871,0.2489006156552331,0.7955362412058835,5.549870362654522,0.19929577464788734,15.384615384615385,0.384,1.016,False,False,190843347,0
18969508,336268026.5592599,0.9509545753785386,0.15621824214899754,10.842779307052133,0.4874304032394128,2.0876826722338206,2.316,0.08900000000000001,False,False,18969508,1
200739875,281506686.1027131,2.694117647058824,1.0134494634912699,5.639039065028802,0.7292993630573248,1.718213058419244,0.20800000000000002,1.1740000000000002,False,False,200739875,0
138352046,295655372.1555631,1.3686067019400352,0.9404030035811696,3.4159014011374422,0.5778108711839166,5.780346820809249,0.49200000000000005,1.092,False,False,138352046,0
1351104738,202268453.14630795,0.9251040221914008,10.779258782499854,18.33648669531885,0.4805475504322767,21.73913043478261,0.12300000000000001,2.084,False,False,1351104738,0
82915391,312477753.94385505,3.446162657502864,0.6071933045002968,15.363428402210607,0.7750869509210356,8.849557522123892,0.225,1.036,False,False,82915391,0
3255357306,132968405.04010606,0.4962121212121212,2.2787729153298293,44.539061728338496,0.3316455696202532,21.27659574468085,0.741,1.014,False,False,3255357306,0
262427643,268637730.70488906,6.532637075718017,1.5794892209915388,4.393366475003956,0.8672443674176776,8.928571428571429,0.43,1.413,False,False,262427643,0
2170473952,184462938.26262903,3.5679012345679015,0.13957925772245064,1.5845524458894311,0.7810810810810811,1.8796992481203008,2.36,0.442,False,False,2170473952,1
180918327,285850909.76348084,5.909090909090909,0.013903751446124494,0.2810975835846909,0.8552631578947368,2.5938375350140057,0.15334773218142547,1.3196544276457884,False,False,180918327,0
2489932688,168369851.19658804,1.4173228346456692,1.6349150280984406,12.026837260999105,0.5863192182410424,22.222222222222218,0.069,1.558,False,False,2489932688,0
2737015671,160703113.25141406,1.0,0.0005376373752313709,439.24758501452914,1.0,500.0,1.273,0.0,False,False,2737015671,1
87021541,310990971.977854,0.11374407582938388,0.9882113234524535,1.5599681139121526,0.10212765957446808,7.1942446043165456,0.315,1.149,False,False,87021541,0
29189189,329168232.38355213,2.4927536231884058,0.7701156280008836,23.3189647263894,0.7136929460580913,2.7247956403269757,0.023,0.8759999999999999,False,False,29189189,0
860309917084856321,74239965.82692601,1.0,0.0931034911319032,0.16409490311997935,1.0,8.8125,0.5744680851063829,0.2624113475177305,False,False,860309917084856321,1
230680529,274828848.6203251,0.8965517241379308,0.1672488176941722,0.96419572155644,0.4727272727272727,1.98019801980198,0.764,0.47100000000000003,False,False,230680529,0
17749000,340164922.388675,0.23953488372093024,0.2364688264596856,0.30784126495074,0.19324577861163228,1.937984496124031,0.644,0.7,False,False,17749000,0
20715095,333714386.192075,6.2348993288590595,0.15715474720294048,1.7553693344908343,0.8617810760667903,1.9762845849802368,0.38299999999999995,2.072,False,False,20715095,0
392828316,249319452.4638081,3.1622247972190034,9.597864813004774,37.445742431009215,0.7597438752783965,7.462686567164179,0.409,1.176,False,False,392828316,0
485716927,239561805.16203904,1.457142857142857,0.0,28.42205332103971,0.5930232558139535,3.125,0.002,0.0,False,False,485716927,1
377054035,251629325.31589702,1.0,0.0,43.58159124034016,1.0,3.095975232198142,0.10099999999999999,0.0,False,False,377054035,0
355511046,254774310.2706399,0.5126865671641792,1.7715820701095777,2.5190106463962367,0.3389245189935865,5.649717514124294,0.6,2.855,False,False,355511046,0
22636196,332091140.197315,0.580568720379147,4.697100919564405,5.176073047232405,0.3673163418290855,3.787878787878788,0.09300000000000001,1.004,False,False,22636196,0
489315806,239224482.94531396,1.1127797408716136,62.0358577737735,123.41583619076785,0.5266898954703833,250.0,0.406,1.482,False,False,489315806,0
150248433,292878421.88244104,1.0,0.0,314.62655189048775,1.0,333.3333333333333,0.193,0.0,False,False,150248433,0
929938435,215971746.69403195,0.6372093023255814,0.0004000523277815743,31.486518510376587,0.3892045454545455,47.61904761904761,0.012,0.0,False,False,929938435,0
285534991,264810220.47024107,0.8590308370044053,0.050572066199782384,34.565517840459,0.462085308056872,5.376344086021504,0.547,0.415,False,False,285534991,0
456200786,242378028.46828508,0.3425531914893617,3.5817900058280085,4.330372710071521,0.2551505546751189,5.235602094240837,0.08900000000000001,0.972,False,False,456200786,0
2196985237,183617245.381748,1.843920145190563,1.5923210229634732,13.044421808094974,0.6483726866624122,11.627906976744184,2.3169999999999997,0.594,False,False,2196985237,1
110306332,303194576.932168,0.9456521739130436,0.2576088292551292,0.33568938148511307,0.4860335195530726,4.166666666666667,0.728,0.5870000000000001,False,False,110306332,0
